product_id,current_price,competitor_price,demand_last_week,stock_level,marketing_spend,season,day_of_week,customer_rating,units_sold,optimal_price
1523,194.74,206.2,360,635,4462.11,winter,monday,3.24,344,198.07
1480,123.23,120.39,398,829,3728.97,festival,tuesday,3.71,427,124.76
1543,60.86,58.11,457,923,2508.64,monsoon,thursday,4.81,514,61.84
1417,13.47,25.2,425,502,1956.26,winter,friday,3.42,472,15.59
1338,158.74,159.1,251,110,4911.86,festival,thursday,4.09,263,161.28
1800,178.41,176.22,198,612,2239.19,winter,tuesday,4.7,227,179.33
1319,124.66,135.3,399,878,1103.38,festival,tuesday,4.55,361,126.27
1303,99.06,101.92,53,527,3570.18,winter,monday,2.58,67,101.06
1271,172.89,177.57,210,403,95.45,winter,thursday,4.25,201,173.43
1689,51.87,57.62,272,234,2977.77,summer,sunday,3.94,299,53.96
1113,82.75,78.5,493,660,204.08,monsoon,friday,3.79,611,82.4
1406,103.99,110.03,470,889,4255.24,festival,wednesday,2.9,449,106.63
1025,14.63,21.75,419,767,565.48,festival,saturday,3.38,298,15.57
1236,139.27,140.37,388,456,1855.94,winter,tuesday,2.54,468,140.24
1309,41.77,51.69,201,316,1930.17,winter,monday,2.57,189,43.67
1683,69.96,70.74,211,622,2551.67,summer,thursday,2.93,244,71.25
1232,85.83,100.45,330,605,490.17,winter,monday,4.46,289,87.55
1548,129.51,123.83,248,715,3158.62,festival,thursday,4.61,225,130.53
1264,17.77,16.11,400,814,3810.47,summer,thursday,3.6,388,19.46
1989,71.47,64.64,32,788,1037.79,monsoon,sunday,4.58,34,71.31
1012,58.5,66.23,147,608,2708.62,festival,thursday,3.18,131,60.58
1495,5.3,-4.67,268,829,4816.6,monsoon,tuesday,3.33,274,6.64
1315,139.87,143.44,380,543,1827.63,monsoon,saturday,4.54,342,141.16
1617,51.01,55.94,338,343,1585.82,monsoon,sunday,2.96,369,52.26
1637,37.46,49.43,338,691,4276.45,summer,thursday,4.73,408,40.81
1847,160.6,162.33,312,373,2732.6,summer,monday,3.97,350,162.15
1383,12.64,12.5,60,329,2757.21,winter,wednesday,3.68,69,14.01
1641,180.55,192.21,146,209,2946.81,monsoon,sunday,3.35,153,183.19
1990,138.95,137.65,210,251,3606.98,monsoon,monday,3.83,246,140.64
1315,38.49,35.62,121,270,2930.52,monsoon,saturday,3.89,96,39.69
1255,73.27,57.51,350,632,3616.95,festival,tuesday,2.6,373,73.42
1440,190.25,193.6,468,535,920.68,monsoon,saturday,4.54,591,191.07
1114,125.67,128.51,22,643,2297.14,winter,saturday,3.19,22,127.05
1298,123.7,127.4,132,585,4912.08,monsoon,friday,4.34,141,126.53
1914,132.35,144.87,447,238,4785.35,monsoon,sunday,3.94,543,136.02
1123,95.23,94.64,286,859,4904.49,festival,monday,3.37,214,97.56
1255,37.62,32.21,113,372,1612.95,festival,wednesday,2.92,111,37.84
1650,34.42,44.5,354,842,3528.82,festival,monday,4.26,369,37.17
1717,139.03,140.44,171,166,715.87,festival,sunday,2.58,217,139.49
1046,177.37,170.69,40,149,1623.71,summer,monday,4.38,41,177.57
1728,63.54,62.58,162,710,318.67,winter,wednesday,4.55,140,63.61
1830,103.16,98.52,209,743,4134.8,festival,wednesday,3.15,269,104.7
1902,198.49,194.07,367,261,4381.05,monsoon,saturday,3.72,300,200.25
1462,55.15,74.41,223,152,3080.51,summer,sunday,4.93,181,58.7
1349,81.09,85.86,224,556,2435.23,winter,tuesday,3.74,237,82.77
1122,75.89,62.0,496,0,1106.32,winter,sunday,2.63,556,75.04
1030,11.35,17.06,97,907,1139.31,monsoon,tuesday,2.76,107,12.39
1983,104.36,98.82,428,789,3157.64,summer,saturday,3.46,360,105.33
1054,45.69,56.58,343,477,4798.13,festival,sunday,4.73,362,49.22
1152,30.08,38.16,381,728,3564.15,festival,thursday,3.38,413,32.62
1455,143.53,131.06,145,402,3086.1,festival,saturday,4.48,174,143.86
1285,154.32,148.19,259,318,2285.73,festival,sunday,2.62,282,154.8
1035,178.33,175.42,336,393,3541.44,summer,thursday,4.34,434,179.84
1817,187.16,201.92,194,196,355.22,monsoon,tuesday,4.27,164,188.86
1909,174.47,182.06,129,194,3374.47,winter,monday,3.32,106,176.91
1796,28.89,32.73,53,640,3796.05,monsoon,wednesday,3.8,53,31.15
1922,48.61,60.58,271,142,3996.06,monsoon,monday,4.34,190,51.86
1884,28.88,21.93,186,315,2375.03,festival,thursday,4.13,159,29.4
1255,73.94,95.69,131,6,2212.38,monsoon,friday,4.74,109,77.31
1177,29.19,20.53,486,383,3158.79,monsoon,friday,4.98,601,29.96
1547,132.39,127.05,334,817,3705.73,festival,sunday,4.81,287,133.72
1253,144.76,153.47,221,640,3072.22,monsoon,saturday,4.04,194,147.16
1507,36.12,31.8,292,168,159.85,winter,saturday,3.52,339,35.78
1673,126.21,131.17,225,276,588.26,winter,saturday,3.09,198,126.98
1020,9.48,-6.83,412,667,1837.9,festival,friday,2.93,304,8.7
1805,89.7,84.08,147,952,4497.77,summer,tuesday,2.74,116,91.28
1074,60.64,66.05,418,554,3600.58,monsoon,tuesday,4.71,378,63.01
1992,199.71,188.42,160,522,3243.22,winter,wednesday,2.94,144,200.15
1718,184.94,165.09,183,593,2708.41,monsoon,saturday,3.65,146,184.28
1459,33.78,36.54,62,302,3695.61,monsoon,friday,4.71,57,35.96
1983,183.89,202.92,213,317,3215.79,monsoon,tuesday,4.02,262,187.42
1177,86.66,80.59,315,561,2956.04,summer,monday,2.88,296,87.47
1381,117.45,114.32,478,377,3969.65,summer,wednesday,3.94,349,119.13
1036,109.08,114.13,241,157,502.04,summer,thursday,3.95,173,109.87
1970,146.6,144.32,274,437,4909.16,festival,monday,3.86,326,148.83
1119,70.32,80.0,26,152,4793.51,monsoon,wednesday,3.41,25,73.69
1914,18.59,26.36,468,724,487.28,monsoon,tuesday,4.36,399,19.61
1629,86.44,67.72,471,879,3984.05,winter,wednesday,2.71,578,86.46
1000,111.18,97.62,469,862,4843.27,festival,monday,4.9,393,112.25
1720,113.21,103.88,329,569,3756.68,winter,sunday,2.99,337,114.1
1935,159.56,157.52,244,776,1471.92,festival,monday,2.89,245,160.01
1310,13.62,22.24,194,556,121.61,winter,wednesday,2.99,199,14.49
1207,197.68,195.45,305,646,1163.05,winter,wednesday,4.43,215,198.05
1153,198.16,186.67,277,194,445.92,summer,sunday,4.23,250,197.28
1761,24.31,25.4,215,623,4303.03,monsoon,friday,4.84,209,26.6
1682,72.08,53.54,265,171,2327.87,festival,wednesday,2.71,223,71.36
1314,120.11,118.47,309,6,1508.46,summer,thursday,4.11,333,120.76
1306,77.8,92.49,371,700,3911.62,winter,friday,3.43,422,81.18
1503,100.09,88.94,230,40,2208.83,winter,tuesday,4.86,193,100.17
1618,68.56,69.85,86,728,4585.81,summer,monday,3.19,60,70.92
1654,143.87,140.33,346,604,2515.76,winter,monday,2.6,330,144.69
1519,75.98,47.45,317,303,3811.83,summer,friday,2.54,302,74.98
1605,88.83,77.66,102,825,4327.58,festival,friday,2.51,86,89.77
1909,117.3,112.68,230,16,36.99,winter,thursday,3.15,211,116.86
1096,193.99,201.59,477,998,4423.97,winter,sunday,3.5,501,196.89
1489,130.15,126.55,346,565,1689.69,winter,friday,4.22,394,130.64
1006,23.9,32.37,305,205,1503.0,monsoon,thursday,3.11,382,25.48
1785,67.19,88.51,170,193,2516.6,monsoon,sunday,3.52,128,70.59
1011,86.84,82.26,235,504,4057.6,monsoon,tuesday,4.61,270,88.44
1513,149.33,155.32,220,679,3185.01,monsoon,thursday,3.55,185,151.48
1945,92.14,97.62,393,65,1298.4,summer,friday,3.73,479,93.37
1348,133.53,133.44,352,19,4621.31,winter,saturday,4.33,427,135.9
1916,168.7,158.98,182,833,1405.18,festival,thursday,4.95,220,168.44
1006,25.35,20.49,306,848,2271.84,summer,saturday,2.54,232,25.89
1499,154.32,140.06,188,227,2993.0,winter,wednesday,2.79,180,154.36
1474,150.39,145.44,20,413,1070.41,monsoon,thursday,2.75,16,150.38
1523,164.84,167.49,93,430,1543.77,summer,thursday,4.78,113,165.92
1851,191.43,193.0,90,389,367.47,monsoon,sunday,4.09,100,191.79
1056,65.37,68.41,66,953,4282.02,winter,wednesday,3.93,74,67.77
1589,88.66,104.4,22,195,1152.53,summer,monday,4.22,21,90.85
1585,56.22,42.58,299,486,4631.56,festival,sunday,4.0,256,57.17
1232,68.79,61.83,69,966,2670.32,winter,tuesday,2.78,71,69.32
1790,69.32,83.25,326,316,1944.29,monsoon,tuesday,2.95,404,71.65
1029,174.61,173.27,150,898,959.55,festival,friday,3.53,117,174.89
1366,17.27,24.08,90,258,3464.25,monsoon,wednesday,2.83,66,19.65
1825,44.53,41.23,171,53,3327.56,monsoon,tuesday,2.74,204,45.85
1606,124.06,131.88,449,35,1205.51,festival,thursday,3.48,464,125.47
1819,154.21,154.26,356,951,2756.07,monsoon,sunday,3.35,321,155.52
1055,140.99,139.34,142,620,1985.15,winter,wednesday,4.27,112,141.82
1009,14.08,15.61,485,15,3640.96,festival,thursday,2.78,415,16.04
1914,93.49,87.02,240,117,399.27,winter,thursday,4.34,194,93.1
1146,40.97,51.91,115,752,387.79,festival,monday,3.04,84,42.18
1363,197.69,203.3,341,42,2640.16,summer,friday,3.59,407,199.6
1598,199.78,197.58,162,902,3217.78,monsoon,friday,3.16,189,201.09
1252,14.93,20.91,466,205,4030.7,festival,wednesday,3.07,433,17.53
1698,135.21,137.16,189,357,4776.92,monsoon,thursday,3.47,172,137.78
1939,163.55,171.49,479,292,2595.3,monsoon,monday,4.64,434,165.69
1744,68.33,59.77,15,192,3933.32,winter,saturday,3.68,13,69.46
1252,140.26,142.99,142,680,4020.97,festival,monday,4.14,100,142.53
1442,41.6,34.89,233,923,1850.87,summer,friday,3.58,212,41.79
1735,29.95,25.32,238,709,2169.84,winter,tuesday,3.79,265,30.54
1339,185.43,184.75,99,133,2049.17,monsoon,sunday,4.18,123,186.43
1515,130.29,136.59,386,887,878.87,winter,saturday,4.71,300,131.36
1352,164.3,170.26,67,87,4314.1,monsoon,tuesday,3.13,53,167.05
1623,108.88,84.11,496,161,3848.17,monsoon,tuesday,4.8,638,108.4
1704,35.17,34.68,226,742,2225.22,summer,saturday,4.59,179,36.24
1652,78.45,79.88,248,289,2894.11,summer,tuesday,3.29,261,80.03
1322,176.92,173.44,259,349,1730.78,winter,sunday,3.73,283,177.44
1139,8.04,1.27,179,944,570.41,winter,thursday,3.22,131,7.56
1860,45.4,54.28,97,696,1952.73,summer,tuesday,2.89,119,47.19
1950,54.39,46.6,326,467,3676.72,monsoon,tuesday,3.13,255,55.41
1444,56.28,54.54,171,453,3844.37,monsoon,monday,4.65,136,58.07
1094,24.22,10.42,187,181,2978.25,festival,friday,3.76,158,24.35
1552,170.4,157.68,25,898,2885.25,summer,sunday,3.07,25,170.48
1419,36.11,38.24,28,465,2735.73,festival,wednesday,4.03,28,37.7
1513,166.79,171.93,412,820,453.9,winter,tuesday,4.76,371,167.54
1789,74.24,74.37,323,374,3379.29,festival,sunday,2.93,299,75.9
1149,94.18,90.77,139,94,3548.17,festival,saturday,3.97,142,95.65
1552,95.26,96.56,20,670,4169.04,summer,friday,4.75,22,97.5
1350,144.06,147.19,76,445,2057.64,monsoon,monday,3.77,91,145.4
1115,147.6,153.17,16,81,747.23,monsoon,friday,3.91,11,148.57
1631,129.93,144.15,193,773,2942.37,festival,wednesday,2.82,227,132.74
1236,155.88,152.07,121,913,867.21,festival,monday,3.38,97,155.86
1269,6.62,4.03,381,60,874.2,summer,monday,4.74,394,6.88
1860,103.44,112.36,85,670,737.78,monsoon,sunday,2.88,101,104.63
1290,107.18,104.01,125,643,814.07,festival,monday,2.87,95,107.2
1433,51.67,33.46,157,354,3800.01,winter,tuesday,4.24,151,51.78
1008,113.49,116.9,217,92,2756.87,festival,thursday,4.5,221,115.28
1750,96.1,111.02,296,104,1821.46,winter,monday,4.58,214,98.57
1629,97.06,92.25,251,556,4751.18,festival,wednesday,4.91,209,98.99
1863,28.1,-1.29,72,692,4969.41,summer,saturday,3.56,93,27.6
1826,89.88,74.77,71,675,1612.92,festival,monday,3.5,81,89.13
1823,154.45,144.95,420,464,3763.05,winter,saturday,3.57,365,155.36
1474,84.95,76.52,390,955,783.33,monsoon,saturday,3.22,324,84.41
1521,100.06,112.14,412,746,4061.8,summer,sunday,3.54,501,103.25
1536,193.67,203.37,285,979,2842.27,festival,saturday,4.2,302,196.02
1684,175.0,192.86,350,211,1567.15,summer,sunday,2.54,361,177.53
1736,186.1,199.86,190,864,454.9,festival,saturday,4.44,179,187.69
1010,20.15,23.51,26,743,420.36,festival,sunday,3.29,32,20.64
1612,125.62,124.85,479,50,4536.13,festival,thursday,3.45,399,127.83
1776,48.57,35.57,215,849,261.78,monsoon,saturday,3.84,156,47.36
1902,83.83,67.02,234,252,2548.92,monsoon,thursday,4.85,196,83.49
1326,137.55,133.27,83,174,936.88,festival,sunday,2.75,94,137.56
1929,117.89,101.21,53,705,1455.79,winter,friday,2.75,51,116.87
1594,103.62,118.56,242,964,3291.0,monsoon,sunday,3.29,218,106.68
1275,163.82,161.16,239,624,1569.87,festival,monday,3.78,187,164.32
1369,138.11,138.71,221,261,4427.63,summer,tuesday,2.7,184,140.34
1489,165.1,173.92,179,681,4265.3,festival,monday,2.78,160,168.04
1344,186.73,189.19,453,90,467.12,summer,thursday,3.33,502,187.22
1772,143.83,127.14,227,255,1379.16,festival,saturday,3.91,214,142.87
1367,82.1,77.18,406,919,283.25,winter,saturday,4.57,420,81.74
1732,46.49,35.86,119,324,3038.82,monsoon,thursday,3.5,83,46.94
1310,57.83,64.09,98,342,184.61,monsoon,wednesday,3.45,81,58.54
1730,82.34,82.83,267,467,4575.58,monsoon,wednesday,3.56,188,84.66
1600,149.32,146.6,165,626,4170.22,festival,saturday,3.84,195,151.11
1484,12.83,12.66,288,90,4549.84,summer,friday,3.78,305,15.12
1014,163.78,161.44,160,873,4966.82,monsoon,friday,3.23,149,165.95
1757,152.84,143.84,331,548,3700.6,monsoon,monday,4.08,267,153.79
1687,102.39,97.34,28,9,2714.22,monsoon,monday,3.91,34,103.29
1003,82.94,73.49,173,384,4669.0,summer,wednesday,4.29,141,84.36
1845,26.98,30.86,232,844,1463.03,winter,sunday,4.97,298,28.11
1375,61.49,69.13,478,635,2861.97,summer,saturday,2.84,485,63.61
1368,26.38,13.65,15,355,1104.41,monsoon,thursday,3.31,17,25.64
1464,164.68,180.89,426,515,2902.89,winter,friday,4.45,448,167.77
1532,104.32,116.59,98,664,1562.8,winter,wednesday,2.57,95,106.24
1719,53.12,40.92,18,79,3129.89,monsoon,sunday,4.78,22,53.55
1985,8.53,8.12,135,358,1312.98,winter,wednesday,4.88,174,9.2
1136,107.16,97.6,352,155,3494.66,monsoon,friday,2.52,414,107.91
1833,151.66,144.41,439,101,3324.81,monsoon,tuesday,4.31,470,152.65
1362,154.47,130.58,304,205,1545.3,winter,saturday,4.84,356,152.93
1974,46.81,21.4,357,440,831.49,winter,sunday,4.2,275,44.7
1930,199.04,197.29,449,230,3313.42,monsoon,thursday,4.53,414,200.58
1215,115.91,120.65,260,192,1386.2,monsoon,saturday,3.81,242,117.1
1367,69.74,62.0,455,55,2319.82,festival,sunday,3.83,397,70.16
1116,81.6,78.46,485,600,2128.34,monsoon,saturday,2.55,356,82.27
1178,29.27,30.19,420,856,738.16,monsoon,sunday,2.6,377,29.63
1245,101.2,115.62,240,891,2297.17,winter,monday,4.02,288,103.75
1127,151.89,157.75,329,132,2504.65,winter,sunday,3.83,335,153.76
1357,84.83,88.28,447,18,955.29,summer,saturday,3.25,424,85.66
1077,174.04,169.13,50,118,4799.41,festival,saturday,3.85,47,175.98
1740,97.97,106.51,252,32,4724.13,summer,friday,2.86,213,101.18
1292,180.62,169.08,367,904,686.69,winter,tuesday,4.27,409,179.78
1773,142.12,149.41,151,905,2450.11,summer,friday,3.98,192,144.03
1081,15.73,34.5,172,162,206.5,festival,monday,4.39,197,17.76
1341,18.07,10.76,391,802,263.07,festival,monday,4.27,371,17.45
1337,161.02,152.04,55,633,1697.55,winter,friday,3.75,45,160.94
1818,74.58,69.99,32,392,2326.49,monsoon,saturday,3.94,30,75.29
1577,41.9,41.64,259,880,3478.67,winter,sunday,4.29,288,43.59
1095,173.74,190.81,110,433,805.89,festival,sunday,4.92,96,175.9
1144,196.74,189.38,489,777,2335.34,summer,wednesday,4.88,617,197.19
1576,162.71,157.48,179,586,2502.34,winter,tuesday,3.13,135,163.39
1520,146.4,118.87,340,496,2575.22,summer,saturday,4.92,330,144.98
1396,5.19,0.84,15,545,2311.83,summer,saturday,3.98,13,5.91
1995,25.66,11.6,465,746,1316.46,festival,thursday,4.39,449,24.91
1356,135.83,139.99,265,881,3534.54,winter,thursday,4.87,299,138.02
1185,84.87,84.92,38,405,4870.43,monsoon,saturday,4.37,28,87.34
1669,8.8,23.83,214,706,1395.79,festival,sunday,2.85,184,10.92
1542,149.47,163.23,146,385,4993.76,summer,monday,2.83,161,153.3
1150,86.66,89.64,172,827,692.99,summer,saturday,4.0,217,87.27
1318,133.47,137.27,277,971,1726.86,festival,monday,3.71,344,134.65
1753,96.33,95.56,385,29,682.25,summer,monday,3.66,315,96.62
1667,10.17,4.19,159,125,1453.79,festival,saturday,2.6,193,10.27
1058,129.01,123.83,65,154,3523.61,winter,thursday,4.53,55,130.31
1009,158.68,158.87,251,463,4683.92,monsoon,monday,4.31,309,161.06
1856,35.42,45.61,276,875,2887.96,festival,saturday,2.59,217,37.77
1123,178.76,177.37,344,486,447.52,festival,saturday,3.26,307,178.81
1355,40.4,43.01,344,923,4895.19,winter,sunday,3.21,322,43.03
1345,87.45,92.4,93,357,4032.82,summer,wednesday,2.57,94,89.9
1793,107.8,108.95,56,751,13.97,winter,friday,2.87,44,107.84
1236,66.2,49.7,35,627,2761.46,winter,thursday,2.75,29,65.86
1332,102.59,121.22,164,428,2088.24,winter,sunday,3.93,177,105.5
1016,145.08,144.13,46,141,3617.68,winter,friday,3.8,49,146.82
1423,144.32,149.12,41,719,632.31,summer,saturday,4.7,34,145.13
1323,184.85,185.7,80,485,1539.89,festival,friday,4.57,92,185.73
1022,173.11,149.68,490,113,1376.85,festival,monday,2.68,414,171.43
1930,197.1,197.96,246,268,1425.98,monsoon,wednesday,4.63,255,197.95
1458,121.1,103.54,87,486,623.59,summer,monday,3.55,107,119.63
1459,83.1,72.22,109,478,1278.05,winter,thursday,4.34,111,82.67
1520,51.82,58.07,357,371,511.23,summer,friday,4.33,427,52.73
1718,52.57,55.9,472,700,648.93,summer,sunday,4.75,452,53.24
1556,34.43,30.0,228,447,125.54,winter,saturday,4.82,201,34.1
1420,146.7,135.47,277,271,222.44,summer,wednesday,2.77,215,145.65
1964,132.58,131.24,433,598,2896.16,summer,wednesday,4.77,340,133.92
1402,62.0,59.43,150,955,4997.26,winter,friday,4.55,186,64.22
1330,178.97,181.27,44,506,1088.82,festival,saturday,2.79,31,179.68
1456,112.7,119.33,203,410,3085.86,summer,monday,4.52,230,114.94
1482,18.46,19.64,180,985,3192.63,winter,saturday,3.75,160,20.11
1497,16.98,25.47,133,827,489.44,monsoon,monday,3.14,169,18.0
1026,32.92,39.8,197,791,283.68,monsoon,monday,2.69,156,33.66
1396,46.2,50.39,120,735,834.43,summer,friday,3.55,92,46.99
1952,178.05,164.51,252,207,156.2,summer,monday,3.76,196,176.79
1187,156.8,147.13,389,857,4563.17,monsoon,thursday,3.22,465,158.04
1139,44.34,49.75,149,789,1730.44,summer,monday,4.12,178,45.72
1520,53.46,44.89,309,33,257.63,festival,friday,4.55,269,52.81
1745,129.17,125.04,191,787,1709.14,monsoon,friday,3.7,150,129.57
1091,174.95,186.79,374,667,180.86,summer,saturday,4.14,309,176.21
1076,66.76,72.63,123,340,2612.51,festival,tuesday,4.9,151,68.71
1851,107.47,110.87,151,748,858.65,winter,friday,3.49,132,108.19
1243,178.62,178.38,331,904,1248.14,summer,wednesday,3.79,301,179.17
1844,155.27,165.86,164,472,629.75,festival,saturday,4.58,170,156.68
1666,178.84,185.05,214,263,4532.47,monsoon,friday,4.71,221,181.79
1729,59.22,63.77,169,121,3127.87,monsoon,tuesday,4.24,128,61.29
1958,139.73,117.45,426,912,1919.99,monsoon,thursday,4.33,335,138.44
1988,27.23,27.28,376,112,3437.6,summer,monday,4.76,263,29.03
1796,125.16,120.12,371,51,2709.74,monsoon,tuesday,2.89,394,126.0
1661,64.28,58.25,440,28,1550.48,monsoon,monday,3.69,309,64.48
1840,141.79,145.72,405,984,394.47,festival,monday,4.68,398,142.37
1087,32.67,35.86,328,843,4495.44,winter,friday,4.21,423,35.21
1617,134.79,143.28,312,665,3480.65,winter,friday,4.49,293,137.39
1914,143.16,143.47,486,583,1715.44,summer,monday,3.79,606,144.03
1293,172.15,165.06,361,888,1309.29,monsoon,friday,4.84,407,172.1
1094,138.98,131.29,189,811,3802.88,monsoon,wednesday,2.56,139,140.01
1252,106.96,129.94,357,715,1380.27,winter,tuesday,4.61,287,109.96
1550,157.91,171.74,344,211,1907.96,festival,wednesday,4.5,348,160.3
1398,60.46,61.32,259,679,1436.0,winter,wednesday,3.53,278,61.22
1766,137.11,123.25,172,682,3607.57,monsoon,monday,4.39,135,137.53
1053,146.28,147.95,109,317,1510.16,summer,sunday,2.71,136,147.16
1927,81.55,89.73,261,715,3936.55,summer,sunday,4.21,266,84.33
1242,197.85,204.56,422,576,4543.52,winter,wednesday,3.33,461,200.75
1109,74.44,81.41,31,612,659.89,monsoon,monday,2.53,24,75.38
1765,21.48,34.34,480,92,4047.14,summer,thursday,4.46,381,24.85
1623,64.18,59.07,185,81,2372.94,winter,tuesday,2.96,133,64.85
1685,24.39,21.57,179,151,2545.85,festival,saturday,4.38,205,25.43
1700,71.16,83.39,197,640,459.59,winter,thursday,3.62,201,72.58
1220,29.94,16.55,233,170,2549.54,festival,thursday,4.71,285,29.94
1760,90.71,97.66,36,903,343.71,monsoon,thursday,3.7,31,91.52
1563,156.71,166.27,251,997,3936.47,winter,friday,3.2,219,159.54
1161,18.15,18.16,125,557,1265.8,monsoon,wednesday,4.37,152,18.8
1968,114.81,116.76,103,835,1049.53,winter,friday,3.83,117,115.49
1034,13.55,14.16,222,324,1001.01,summer,friday,2.59,268,14.06
1965,177.5,183.62,27,32,1132.35,winter,friday,3.58,21,178.7
1036,184.67,160.89,300,241,4869.55,festival,sunday,4.92,302,184.8
1845,101.01,115.18,65,850,3695.65,monsoon,monday,2.71,70,104.18
1828,155.0,142.52,173,670,4451.07,monsoon,thursday,4.4,197,155.98
1622,120.62,109.8,457,760,2554.51,festival,thursday,2.82,358,120.73
1369,71.43,62.17,354,771,3105.74,winter,saturday,4.6,350,72.06
1176,52.8,53.85,246,442,2351.75,festival,sunday,3.25,233,54.05
1520,152.93,152.0,342,336,1618.22,monsoon,wednesday,3.14,413,153.62
1274,88.85,82.56,147,258,510.0,monsoon,friday,3.87,107,88.49
1982,184.45,182.93,405,342,351.03,winter,friday,3.92,290,184.49
1632,195.26,196.07,159,701,1281.28,festival,thursday,3.27,113,195.93
1104,46.03,42.03,270,786,2658.38,festival,friday,3.0,237,46.88
1155,114.41,107.66,137,70,4077.64,winter,tuesday,2.89,106,115.76
1335,109.7,119.67,405,204,1915.79,summer,saturday,2.98,348,111.63
1025,174.28,158.27,273,703,83.02,monsoon,saturday,4.32,207,172.72
1933,139.74,136.21,152,852,916.54,monsoon,tuesday,4.04,108,139.81
1295,123.44,128.7,469,809,2531.71,festival,thursday,4.89,577,125.25
1536,137.41,142.89,148,834,4960.97,winter,wednesday,4.57,190,140.43
1354,80.94,87.97,462,505,1976.55,monsoon,sunday,2.63,538,82.56
1885,192.26,197.0,387,354,4362.05,winter,thursday,4.19,284,194.94
1068,16.24,14.38,430,802,356.04,winter,sunday,3.69,481,16.19
1326,10.68,-1.16,184,659,0.77,winter,sunday,3.66,133,9.46
1150,86.04,86.95,145,365,355.68,festival,saturday,4.85,169,86.36
1856,35.14,35.85,216,814,2316.3,festival,tuesday,2.88,182,36.28
1576,111.24,115.47,165,597,4251.0,monsoon,tuesday,3.69,160,113.76
1661,6.76,0.53,435,156,4527.74,winter,wednesday,4.79,437,8.47
1319,94.64,92.68,274,744,1618.62,summer,saturday,3.1,245,95.18
1756,62.51,58.4,291,864,3625.59,festival,friday,2.61,310,63.81
